p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.6187303762816158,-1.127876099238395,0.01,0.018,1
0.6187303762816158,-1.052753634709517,0.01,0.018,1
0.6187303762816158,-1.257783359644085,0.01,0.018,1
0.6187303762816158,-1.2823119431464356,0.01,0.018,1
0.6187303762816158,-1.054147264745123,0.01,0.018,1
0.6187303762816158,-1.3259666903103846,0.01,0.018,1
0.6187303762816158,-1.1051320935910818,0.01,0.018,1
0.6187303762816158,-1.2107297281438383,0.01,0.018,1
0.6187303762816158,-1.0405529163111553,0.01,0.018,1
0.6187303762816158,-0.8741438755137301,0.01,0.018,1
0.6187303762816158,-1.099018235029586,0.01,0.018,1
0.6187303762816158,-1.1624018379525927,0.01,0.018,1
0.6187303762816158,-1.2326257416722646,0.01,0.018,1
0.6187303762816158,-0.7024362152546382,0.01,0.018,1
0.6187303762816158,-1.118392232862778,0.01,0.018,1
0.6187303762816158,-1.0869961880842975,0.01,0.018,1
0.6187303762816158,-0.7285419407480473,0.01,0.018,1
0.6187303762816158,-0.9093562615118436,0.01,0.018,1
0.6187303762816158,-1.016229984419562,0.01,0.018,1
0.6187303762816158,-0.9125949349114606,0.01,0.018,1
0.6187303762816158,-1.1877194431434521,0.01,0.018,1
0.6187303762816158,-0.838194462735796,0.01,0.018,1
0.6187303762816158,-1.2975387953802069,0.01,0.018,1
0.6187303762816158,-1.204815009836162,0.01,0.018,1
0.6187303762816158,-0.5382299370221233,0.01,0.018,1
0.6187303762816158,-1.1122051501752344,0.01,0.018,1
0.6187303762816158,-1.151687287752452,0.01,0.018,1
0.6187303762816158,-0.9265791892180051,0.01,0.018,1
0.6187303762816158,-0.9774307100072619,0.01,0.018,1
0.6187303762816158,-0.7448586537742035,0.01,0.018,1
0.6187303762816158,-1.1517552470310117,0.01,0.018,1
0.6187303762816158,-0.7839102293263549,0.01,0.018,1
0.6187303762816158,-1.037422384290902,0.01,0.018,1
0.6187379994996329,-0.173737662721267,0.083,0.107,1
0.6187379994996329,0.44695961424718966,0.093,0.071,1
0.6187379994996329,0.21838508690019798,0.093,0.071,1
0.619422446827444,0.10014441273004415,0.068,0.089,1
0.619422446827444,-0.3339250474705753,0.068,0.089,1
0.6196055538686256,-0.3918741155884533,0.102,0.125,1
0.61982848827552806,-0.5993449695406281,0.088,0.107,1
0.6198697748803601,-1.517283472129415,0.024,0.036,1
0.6198697748803601,-1.2372135572446998,0.024,0.036,1
0.6198697748803601,-1.2294870516952785,0.024,0.036,1
0.6198697748803601,-2.222480739215011,0.024,0.036,1
0.6200740378929808,0.6406848886594728,0.254,0.25,1
0.6203048880547137,-0.176076988315371,0.054,0.036,1
0.6203277743699537,0.7751876191757969,0.088,0.071,1
0.6206402720097628,0.3032383236707493,0.185,0.161,1
0.6207335473171934,-0.16438148668884778,0.132,0.161,1
0.6208583693186537,0.3526487487379148,0.312,0.304,1
0.6216046938028263,-0.10348843679271047,0.083,0.107,1
0.6216933761543404,-0.5576063317757272,0.039,0.054,1
0.6216933761543404,-0.6654493987888022,0.039,0.054,1
0.6216933761543404,-1.4545672939010046,0.039,0.054,1
0.6219619288325078,0.39213806240008264,0.215,0.196,1
0.6220267691623436,0.40312274111284485,0.195,0.179,1
0.622230913440951,-0.25483321658061286,0.102,0.125,1
0.622230913440951,0.33673615914641886,0.112,0.089,1
0.6222956144763752,0.41529614815477944,0.127,0.107,1
0.6224905254132391,0.706923503723707,0.156,0.143,1
0.6225535700445628,-0.4533200316488213,0.068,0.089,1
0.6225535700445628,-0.10728178831893387,0.068,0.089,1
0.6229761300647453,-0.18543042007724497,0.166,0.196,1
0.6229761300647453,-0.14245604898258224,0.166,0.196,1
0.6230071720432764,-0.23979426376105806,0.161,0.196,1
0.6232211464594362,0.6840907624124086,0.107,0.089,1
0.6233962159355311,0.1458985082422165,0.2,0.268,1
0.6237950168942642,-0.1503585421522915,0.21,0.25,1
0.6239003259926678,1.049258486125166,0.068,0.054,1
0.6239003259926678,1.2029604200370232,0.068,0.054,1
0.6244771418487651,0.10101718322374365,0.093,0.071,1
0.6247755488065231,0.4471786448046393,0.127,0.107,1
0.6248610871632436,-0.1502695190113248,0.112,0.089,1
0.6249141060520712,-1.5041328293043175,0.024,0.036,1
0.6249141060520712,-1.4099848236900372,0.024,0.036,1
0.6249711152851296,0.28117609927467324,0.073,0.054,1
0.6249711152851296,0.1844382759278722,0.073,0.054,1
0.6249711152851296,0.23420047901417007,0.073,0.054,1
0.6254619655680582,-0.48433109127781293,0.088,0.107,1
0.6256915354444215,-0.31384424472103944,0.068,0.089,1
0.6257117222022293,-0.6278061210756904,0.054,0.071,1
0.6257117222022293,-0.38940674594289604,0.054,0.071,1
0.6257524293121111,-0.8942491027262389,0.039,0.054,1
0.6257524293121111,-0.5606459736845864,0.039,0.054,1
0.6258961545133634,0.7128794060297532,0.107,0.089,1
0.6259669905872254,0.39080955529410066,0.146,0.125,1
0.6263773571345599,-0.9035812872352231,0.01,0.018,1
0.6263773571345599,-0.8474403365994343,0.01,0.018,1
0.6263773571345599,-1.0771812929803284,0.01,0.018,1
0.6263773571345599,-0.6506636376605268,0.01,0.018,1
0.6263773571345599,-0.607407043001797,0.01,0.018,1
0.6263773571345599,-0.12247772411072688,0.01,0.018,1
0.6263773571345599,-0.8561911386557095,0.01,0.018,1
0.6263773571345599,-0.42877360098214456,0.01,0.018,1
0.6263773571345599,-0.6581741853419305,0.01,0.018,1
0.6263773571345599,-0.8332720193922292,0.01,0.018,1
0.6263773571345599,-0.1637472420690531,0.01,0.018,1
0.6263773571345599,-0.5808598960895495,0.01,0.018,1
0.6263773571345599,-0.5511012318343171,0.01,0.018,1
0.6263773571345599,-0.5700129302255066,0.01,0.018,1
0.6263773571345599,-0.35165897292180404,0.01,0.018,1
0.6263773571345599,-0.3264795070256046,0.01,0.018,1
0.6263773571345599,-0.7188491111902628,0.01,0.018,1
0.6263773571345599,-1.0417138115720075,0.01,0.018,1
0.6263773571345599,-0.24608553257125543,0.01,0.018,1
0.6263773571345599,-0.5827601738852284,0.01,0.018,1
0.6263773571345599,-0.7361279755306942,0.01,0.018,1
0.6263773571345599,-1.0047293520874447,0.01,0.018,1
0.6263773571345599,-0.9040918279140779,0.01,0.018,1
0.6263773571345599,-0.7630083541851613,0.01,0.018,1
0.6263773571345599,-0.8033244586694117,0.01,0.018,1
0.6263773571345599,-0.6290443250690645,0.01,0.018,1
0.6263773571345599,-0.5780548653692863,0.01,0.018,1
0.6263773571345599,-0.5046337754045713,0.01,0.018,1
0.6263773571345599,-0.380253430826035,0.01,0.018,1
0.6263773571345599,-0.3790507170025288,0.01,0.018,1
0.6263773571345599,-0.2643927545919711,0.01,0.018,1
0.6263773571345599,-0.7743051427379042,0.01,0.018,1
0.6263773571345599,-0.1499883847478367,0.01,0.018,1
0.6263773571345599,-0.3348275141323196,0.01,0.018,1
0.6263773571345599,-0.5331377797765215,0.01,0.018,1
0.6263773571345599,-0.18908057819618662,0.01,0.018,1
0.6263773571345599,-0.8126899629486823,0.01,0.018,1
0.6263773571345599,-0.606818551492669,0.01,0.018,1
0.6263773571345599,-0.685564865489356,0.01,0.018,1
0.6263773571345599,-0.5385127848251274,0.01,0.018,1
0.6263773571345599,-0.4424453124738128,0.01,0.018,1
0.6263773571345599,-0.6173023211287108,0.01,0.018,1
0.6263773571345599,-0.6453056561351307,0.01,0.018,1
0.6263773571345599,-0.28897633936075273,0.01,0.018,1
0.6263773571345599,-0.4621590780689182,0.01,0.018,1
0.6263773571345599,-0.7180580945583381,0.01,0.018,1
0.6263773571345599,-0.7139759712978262,0.01,0.018,1
0.6263773571345599,-0.8127134403891016,0.01,0.018,1
0.6263773571345599,0.1470170304363192,0.01,0.018,1
0.6263773571345599,-0.5792738386383327,0.01,0.018,1
0.6263773571345599,-0.8497377140840419,0.01,0.018,1
0.6263773571345599,-0.8258632876404581,0.01,0.018,1
0.6263773571345599,-0.8569652641873793,0.01,0.018,1
0.6263773571345599,-0.5253397791102259,0.01,0.018,1
0.6263773571345599,-0.3067014879861132,0.01,0.018,1
0.6263773571345599,-0.30837409574258245,0.01,0.018,1
0.6263773571345599,-0.4843617175094419,0.01,0.018,1
0.6263773571345599,-0.261080495947529,0.01,0.018,1
0.6263773571345599,0.35512886759210893,0.01,0.018,1
0.6263773571345599,-0.768558125340765,0.01,0.018,1
0.6263773571345599,-0.8031759370059337,0.01,0.018,1
0.6263773571345599,-0.3828733278937735,0.01,0.018,1
0.6263773571345599,-0.8391210673847427,0.01,0.018,1
0.6263773571345599,-0.16644162414853003,0.01,0.018,1
0.6263773571345599,-0.824529533147512,0.01,0.018,1
0.6263773571345599,-0.5227437740716168,0.01,0.018,1
0.6263773571345599,-0.42192127322875006,0.01,0.018,1
0.6263773571345599,-0.7565085559205995,0.01,0.018,1
0.6263773571345599,0.19985161089157444,0.01,0.018,1
0.6263773571345599,-0.8529927717296761,0.01,0.018,1
0.6263773571345599,-0.26327488639608543,0.01,0.018,1
0.6263773571345599,-0.8933776155881743,0.01,0.018,1
0.6263773571345599,-0.33029511120823063,0.01,0.018,1
0.6263773571345599,-0.5301037895218643,0.01,0.018,1
0.6263773571345599,-0.3804558439186563,0.01,0.018,1
0.6263773571345599,0.23583687142328813,0.01,0.018,1
0.6263773571345599,-0.5946631822117308,0.01,0.018,1
0.6263773571345599,-0.3672403297494826,0.01,0.018,1
0.6263773571345599,-0.6511022820804433,0.01,0.018,1
0.6263773571345599,-0.850225243177988,0.01,0.018,1
0.6263773571345599,-0.26822495060439167,0.01,0.018,1
0.6263773571345599,-0.6931203252440357,0.01,0.018,1
0.6263773571345599,-0.6280541802030637,0.01,0.018,1
0.6263773571345599,-0.33322113396575226,0.01,0.018,1
0.6263773571345599,-0.5291518810314679,0.01,0.018,1
0.6263773571345599,-0.797746909373048,0.01,0.018,1
0.6263773571345599,-0.11657111520268693,0.01,0.018,1
0.6263773571345599,-0.6134366366099755,0.01,0.018,1
0.6263773571345599,-0.6122371961210549,0.01,0.018,1
0.6263773571345599,-0.8231222112903112,0.01,0.018,1
0.6263773571345599,-0.8873768466944401,0.01,0.018,1
0.6263773571345599,-0.8727187993899959,0.01,0.018,1
0.6263773571345599,-0.8214700253888747,0.01,0.018,1
0.6263773571345599,-0.6164968612908748,0.01,0.018,1
0.6263773571345599,-0.9290091527191042,0.01,0.018,1
0.6263773571345599,-0.5842967351373671,0.01,0.018,1
0.6263773571345599,-0.16509562910532338,0.01,0.018,1
0.6263773571345599,-0.5087260316216806,0.01,0.018,1
0.6263773571345599,-0.8129143776154151,0.01,0.018,1
0.6263773571345599,-0.7501764688623078,0.01,0.018,1
0.6263773571345599,0.2759788370405918,0.01,0.018,1
0.6263773571345599,-0.45129194859003263,0.01,0.018,1
0.6263773571345599,-0.8093088119307081,0.01,0.018,1
0.6263773571345599,-0.7816438985946528,0.01,0.018,1
0.6263773571345599,-0.684073615145071,0.01,0.018,1
0.6263773571345599,-0.9204803468654736,0.01,0.018,1
0.6263773571345599,-0.6022832497712347,0.01,0.018,1
0.6263773571345599,-0.5718891212287565,0.01,0.018,1
0.6263773571345599,-0.10260577816205085,0.01,0.018,1
0.6263773571345599,-0.5081895457699952,0.01,0.018,1
0.6263773571345599,-0.10565492952525979,0.01,0.018,1
0.6263773571345599,-1.0135674201946703,0.01,0.018,1
0.6263773571345599,-0.5772284219525297,0.01,0.018,1
0.6263773571345599,-1.0804564630653664,0.01,0.018,1
0.6263773571345599,-0.3414942545851227,0.01,0.018,1
0.6263773571345599,-0.6826868423201304,0.01,0.018,1
0.6263773571345599,-0.41598567128719566,0.01,0.018,1
0.6263773571345599,-0.5851649880958361,0.01,0.018,1
0.6263773571345599,-0.4466197359081381,0.01,0.018,1
0.6263773571345599,-0.6829995298435172,0.01,0.018,1
0.6263773571345599,-0.6740507383100525,0.01,0.018,1
0.6263773571345599,-0.35262182996922586,0.01,0.018,1
0.6263773571345599,-0.358947441394073,0.01,0.018,1
0.6263773571345599,-0.5347787180483552,0.01,0.018,1
0.6263773571345599,-0.3382713693964776,0.01,0.018,1
0.6263773571345599,-0.38517005375386715,0.01,0.018,1
0.6263773571345599,-0.8272527119958868,0.01,0.018,1
0.6263773571345599,-0.8478077082323985,0.01,0.018,1
0.6263773571345599,0.34909091545833704,0.01,0.018,1
0.6263773571345599,-0.7316310158151449,0.01,0.018,1
0.6263773571345599,-0.11327021986865926,0.01,0.018,1
0.6263773571345599,-0.60627978111998,0.01,0.018,1
0.6263773571345599,-0.4966604331070217,0.01,0.018,1
0.6263773571345599,-0.5019325919540583,0.01,0.018,1
0.6263773571345599,-0.6672017779558641,0.01,0.018,1
0.6263773571345599,-0.6709800374403727,0.01,0.018,1
0.6263773571345599,-0.6260425101891158,0.01,0.018,1
0.6263773571345599,-0.5050784511363462,0.01,0.018,1
0.6263773571345599,-0.1622502977525615,0.01,0.018,1
0.6263773571345599,-0.9215301836386693,0.01,0.018,1
0.6263773571345599,-1.0332294136518083,0.01,0.018,1
0.6263773571345599,-0.6347749967297593,0.01,0.018,1
0.6263773571345599,-0.7009753709461233,0.01,0.018,1
0.6263773571345599,-0.6732848143329324,0.01,0.018,1
0.6263773571345599,-0.8188723113613614,0.01,0.018,1
0.6268021728302495,-0.3868615392991178,0.19,0.214,1
0.6274428959538907,0.8442721706401848,0.029,0.018,1
0.6274428959538907,0.9702414739685485,0.029,0.018,1
0.6274428959538907,0.6971687720615605,0.029,0.018,1
0.6274428959538907,1.1756272036691766,0.029,0.018,1
0.6274428959538907,0.9546600184876901,0.029,0.018,1
0.6274428959538907,1.0525423172886001,0.029,0.018,1
0.6274428959538907,0.834369499111725,0.029,0.018,1
0.6274428959538907,0.8709172125979223,0.029,0.018,1
0.6274428959538907,1.057712331447076,0.029,0.018,1
0.6274428959538907,0.6117322977031887,0.029,0.018,1
0.6274428959538907,0.7344358171941168,0.029,0.018,1
0.6274428959538907,1.0906670625577721,0.029,0.018,1
0.6274428959538907,0.721044671291073,0.029,0.018,1
0.6274428959538907,1.1448246165316247,0.029,0.018,1
0.6274428959538907,1.319561695892269,0.029,0.018,1
0.6274428959538907,0.9729910223758398,0.029,0.018,1
0.6274428959538907,1.1021515142701572,0.029,0.018,1
0.6274428959538907,1.0198559760299366,0.029,0.018,1
0.6274428959538907,0.958697280851124,0.029,0.018,1
0.6274428959538907,0.787217008424383,0.029,0.018,1
0.6274428959538907,0.6147597266430775,0.029,0.018,1
0.6274428959538907,1.2382790176621126,0.029,0.018,1
0.6274428959538907,1.1172117732787776,0.029,0.018,1
0.6274428959538907,0.7750001439079823,0.029,0.018,1
0.6274428959538907,0.8948588552092667,0.029,0.018,1
0.6274428959538907,1.070315147501809,0.029,0.018,1
0.6274428959538907,0.9749655811965132,0.029,0.018,1
0.6274428959538907,1.0276414910832155,0.029,0.018,1
0.6274428959538907,0.9954425590113551,0.029,0.018,1
0.6274428959538907,0.932961339436972,0.029,0.018,1
0.6274428959538907,1.1202783725869945,0.029,0.018,1
0.6274428959538907,1.0260016824723954,0.029,0.018,1
0.6274428959538907,0.862951664036054,0.029,0.018,1
0.6274428959538907,1.1054926896745783,0.029,0.018,1
0.6274428959538907,0.6667275561122739,0.029,0.018,1
0.6274428959538907,0.8649711195894545,0.029,0.018,1
0.6274428959538907,1.0936574536556165,0.029,0.018,1
0.6274428959538907,0.8264637456268229,0.029,0.018,1
0.6274882384857616,0.1001337371726887,0.112,0.143,1
0.6283083809783783,0.4035614275473358,0.161,0.143,1
0.6285760954873002,0.6289596509199105,0.107,0.089,1
0.6288362961358468,-0.15552075037332935,0.068,0.089,1
0.628927340862892,0.10101769257347298,0.346,0.429,1
0.6297481627704812,0.5418623855837013,0.127,0.107,1
0.6298228572467272,-0.6351120367185019,0.039,0.054,1
0.6299760693680765,-1.0612669102084142,0.024,0.036,1
0.6299760693680765,-1.1161026575571924,0.024,0.036,1
0.6299760693680765,-1.0971421371090218,0.024,0.036,1
0.6299760693680765,-0.9627179040490854,0.024,0.036,1
0.6301734396786658,-0.12886832434414175,0.132,0.161,1
0.6302391551091614,-0.13972886343937962,0.083,0.107,1
0.6302391551091614,0.32399546098002263,0.093,0.071,1
0.6302391551091614,0.14713786219722547,0.093,0.071,1
0.6311173998897437,-0.2740595489345561,0.088,0.107,1
0.6312609401326943,0.5366754695097198,0.107,0.089,1
0.6318474269431008,0.1637776775901143,0.132,0.107,1
0.632078137669477,0.7222315843110314,0.088,0.071,1
0.6325136015778534,0.8466818229287947,0.029,0.018,1
0.6325136015778534,0.7269378179866441,0.029,0.018,1
0.6325136015778534,0.9344755595960081,0.029,0.018,1
0.6325136015778534,0.5793084463158928,0.029,0.018,1
0.6325136015778534,0.6024433858877409,0.029,0.018,1
0.6325136015778534,0.711545649545045,0.029,0.018,1
0.6325136015778534,0.9238362899443882,0.029,0.018,1
0.6325136015778534,0.6229565389403966,0.029,0.018,1
0.6325136015778534,0.8141302100396777,0.029,0.018,1
0.6325136015778534,0.5029050458012683,0.029,0.018,1
0.6325136015778534,1.1833175607604622,0.029,0.018,1
0.6325136015778534,0.5179280634115724,0.029,0.018,1
0.6325136015778534,0.6039630420227367,0.029,0.018,1
0.6325136015778534,1.0162169693064893,0.029,0.018,1
0.6325136015778534,0.8224304956686783,0.029,0.018,1
0.6325136015778534,0.5619286508982451,0.029,0.018,1
0.6325136015778534,0.9253900028269735,0.029,0.018,1
0.6325136015778534,0.5536004355706896,0.029,0.018,1
0.6325136015778534,0.8519194935456986,0.029,0.018,1
0.6325136015778534,0.5284082599100572,0.029,0.018,1
0.6325136015778534,0.6922341224492286,0.029,0.018,1
0.6325136015778534,0.5581833508293199,0.029,0.018,1
0.6325136015778534,1.220475353402247,0.029,0.018,1
0.6325136015778534,0.5760870598610799,0.029,0.018,1
0.6325136015778534,1.3726715429821037,0.029,0.018,1
0.6325136015778534,0.8112117538269876,0.029,0.018,1
0.6325136015778534,0.4615320629540878,0.029,0.018,1
0.6325136015778534,0.8391400548917649,0.029,0.018,1
0.6325136015778534,0.7069706509680986,0.029,0.018,1
0.6325136015778534,0.6794672286472951,0.029,0.018,1
0.6325429590555853,-0.16456790052072146,0.132,0.161,1
0.6327445285254902,-0.32745656170829607,0.054,0.071,1
0.6327802162653942,0.32083802580435794,0.112,0.089,1
0.6329507129904739,0.3464684904678505,0.312,0.304,1
0.6331286476438744,0.12006572825972595,0.093,0.071,1
0.6332994998469079,0.2623455878667621,0.346,0.339,1
0.6338391907913126,0.4201481119025363,0.244,0.232,1
0.6338459380374208,0.8690895458132721,0.068,0.054,1
0.6339045574524277,-0.7752935720089864,0.039,0.054,1
0.6339045574524277,-0.1698016800423514,0.039,0.054,1
0.6339506590072801,0.5428877078456218,0.107,0.089,1
0.6339532651519872,-0.7674738195660868,0.088,0.107,1
0.6341233086280456,-0.7936064976863135,0.107,0.125,1
0.6345605486056118,0.14883416587328158,0.278,0.25,1
0.6350304608974404,0.5795626657714372,0.088,0.071,1
0.6350554677128041,-1.1438295057026662,0.024,0.036,1
0.6350554677128041,-1.4147014833124727,0.024,0.036,1
0.6353447450207924,-0.5369327697271702,0.073,0.089,1
0.635429368712723,0.2555249719866761,0.112,0.089,1
0.6361903604603811,-0.4077854078058577,0.156,0.179,1
0.6366452224759874,0.5242063931895615,0.107,0.089,1
0.6368884845565355,0.2520478223804292,0.737,0.804,1
0.6370663725580255,0.3295029254800629,0.2,0.179,1
0.637176014246329,1.024674959222117,0.068,0.054,1
0.637176014246329,0.9916452970246938,0.068,0.054,1
0.6372385955612769,-0.29186530737907845,0.117,0.143,1
0.6376016427495567,0.40646723259396156,0.029,0.018,1
0.6376016427495567,0.7889054828717592,0.029,0.018,1
0.6376016427495567,0.4138845578739949,0.029,0.018,1
0.6376016427495567,0.8330725167647302,0.029,0.018,1
0.6376016427495567,0.7631210947838905,0.029,0.018,1
0.6376016427495567,0.4778009842701998,0.029,0.018,1
0.6376016427495567,0.7645593639044339,0.029,0.018,1
0.6376016427495567,0.4424752933257565,0.029,0.018,1
0.6376016427495567,0.6081238117483152,0.029,0.018,1
0.6376016427495567,0.45836514010873763,0.029,0.018,1
0.6376016427495567,0.46045043973742317,0.029,0.018,1
0.6376016427495567,0.6032266590789885,0.029,0.018,1
0.6376016427495567,0.5942425313300261,0.029,0.018,1
0.6376016427495567,0.591434853979679,0.029,0.018,1
0.6379059380196042,0.2627170145129074,0.073,0.054,1
0.6379974263963463,-0.5581673149673154,0.039,0.054,1
0.6379974263963463,-0.5531814284425742,0.039,0.054,1
0.6379974263963463,-0.40798588164578886,0.039,0.054,1
0.6379974263963463,-0.502330451396007,0.039,0.054,1
0.6383108755234312,-0.3266800174257858,0.068,0.089,1
0.6385003817663559,-0.32012328503094195,0.234,0.25,1
0.6392483609521558,-0.2542742110701379,0.122,0.143,1
0.6393446007118646,0.5523670398991951,0.107,0.089,1
0.6395147172385676,-0.14061241885121145,0.717,0.839,1
0.6396416647880395,0.15006440743069394,0.19,0.232,1
0.6397437149390215,0.5241468005573715,0.127,0.107,1
0.6398106982911305,-0.18207972200882017,0.054,0.071,1
0.6398106982911305,-0.26146127517283135,0.054,0.071,1
0.6398106982911305,-0.2772807107208157,0.054,0.071,1
0.6401494045917433,0.21695724643811354,0.112,0.143,1
0.6401521015124816,-1.2174488113508306,0.024,0.036,1
0.6401521015124816,-0.8872972424471683,0.024,0.036,1
0.6401521015124816,-0.7202035955186088,0.024,0.036,1
0.6401521015124816,-0.7172751737901724,0.024,0.036,1
0.6401521015124816,-0.656302126698876,0.024,0.036,1
0.6401521015124816,-0.6078287147360881,0.024,0.036,1
0.6401521015124816,-0.8560683287215252,0.024,0.036,1
0.6401521015124816,-0.7915772856778682,0.024,0.036,1
0.6401521015124816,-1.0976068590870907,0.024,0.036,1
0.6401521015124816,-0.763628711432919,0.024,0.036,1
0.6405134330851192,0.9077505943511541,0.068,0.054,1
0.6405134330851192,0.897352347861847,0.068,0.054,1
0.6406401111621679,0.4537191291237884,0.195,0.179,1
0.6418403190176443,0.3154328191918191,0.185,0.161,1
0.6418547932781923,0.9018184953398007,0.049,0.036,1
0.6418547932781923,0.9415739568511947,0.049,0.036,1
0.6421013595259228,-0.7506455226152342,0.039,0.054,1
0.6421013595259228,-0.43801193557013507,0.039,0.054,1
0.6421013595259228,-0.3427790591840325,0.039,0.054,1
0.6421013595259228,-0.3106563373510478,0.039,0.054,1
0.6421013595259228,-0.3555296824369245,0.039,0.054,1
0.6421013595259228,-0.4503539339041982,0.039,0.054,1
0.6421522399719114,0.5964635297323853,0.18,0.161,1
0.6424158925102121,0.3413307034162968,0.176,0.161,1
0.642694416041329,1.0786501241445827,0.122,0.107,1
0.6427068186743969,0.5544242167377185,0.029,0.018,1
0.6427068186743969,0.5981387014152495,0.029,0.018,1
0.6427068186743969,0.5830510909933806,0.029,0.018,1
0.6427068186743969,0.35709073383350276,0.029,0.018,1
0.6427068186743969,0.5849497683409508,0.029,0.018,1
0.6427068186743969,0.18579127847730037,0.029,0.018,1
0.6427068186743969,0.5294996304597221,0.029,0.018,1
0.6427068186743969,0.39386249764786996,0.029,0.018,1
0.6427068186743969,0.5417593975538781,0.029,0.018,1
0.6427225686781308,0.6981013529156099,0.195,0.179,1
0.6432586517084947,0.29089784048087364,0.2,0.179,1
0.6433561266639454,-0.18739464901390068,0.054,0.071,1
0.6440513681529767,0.5972253708877477,0.137,0.125,1
0.6441076221922363,0.4466620325910359,0.263,0.25,1
0.6447576812235323,0.766617623835314,0.107,0.089,1
0.6447662725972945,-0.17581898511366045,0.117,0.143,1
0.6452436284744365,0.1328718053890383,0.112,0.143,1
0.6452657687572829,-0.6894355454364796,0.024,0.036,1
0.6452657687572829,-0.6477386703074726,0.024,0.036,1
0.6452657687572829,-0.2022265596174999,0.024,0.036,1
0.6452657687572829,-0.7469374326231542,0.024,0.036,1
0.6452657687572829,-1.152842623989875,0.024,0.036,1
0.6452657687572829,-0.524946196499855,0.024,0.036,1
0.6452657687572829,-0.8837137476410866,0.024,0.036,1
0.6452657687572829,-0.8129138115962733,0.024,0.036,1
0.6452657687572829,-0.45451092134156745,0.024,0.036,1
0.6452657687572829,-0.8524517172036776,0.024,0.036,1
0.6452657687572829,-1.0852642196819047,0.024,0.036,1
0.6452657687572829,-0.6918257630393647,0.024,0.036,1
0.6452657687572829,-0.7508722475947174,0.024,0.036,1
0.6452657687572829,-0.3334636172069523,0.024,0.036,1
0.6458719411070071,-0.1042254837746513,0.341,0.411,1
0.6462162512764702,-0.4353951073761606,0.039,0.054,1
0.6468975073158034,0.9426399191086727,0.088,0.071,1
0.6468975073158034,0.6242938770153319,0.088,0.071,1
0.6473098462418232,-0.2045272220648609,0.346,0.375,1
0.6474713228944862,0.5716340172315593,0.107,0.089,1
0.6474713228944862,0.35396438380650097,0.107,0.089,1
0.6477468189917448,-0.7053994291457364,0.073,0.089,1
0.6477669701684698,0.11420631547444965,0.317,0.286,1
0.647828926133005,0.13102024538432655,0.029,0.018,1
0.647828926133005,0.17153111495161344,0.029,0.018,1
0.647828926133005,0.23435031448996302,0.029,0.018,1
0.647828926133005,0.34244947491358646,0.029,0.018,1
0.647828926133005,0.4551476154392389,0.029,0.018,1
0.647828926133005,0.20940451476641186,0.029,0.018,1
0.647828926133005,0.41590763991817736,0.029,0.018,1
0.647828926133005,0.13797960176678448,0.029,0.018,1
0.647828926133005,0.22121031508308597,0.029,0.018,1
0.647828926133005,0.3577925594146656,0.029,0.018,1
0.647828926133005,0.29763617077628135,0.029,0.018,1
0.647828926133005,0.188649921046252,0.029,0.018,1
0.647828926133005,0.24646837812771016,0.029,0.018,1
0.648587788330618,-0.21600133474087935,0.151,0.179,1
0.6486709427586282,-0.10312850590729339,0.459,0.429,1
0.6487446726459747,-0.23409384476368156,0.102,0.125,1
0.6487446726459747,-0.31247834013571074,0.102,0.125,1
0.6489867551005939,0.3093515976052009,0.195,0.179,1
0.649172306778335,-0.455972651805711,0.122,0.143,1
0.6497578573139431,0.7188971541177445,0.049,0.036,1
0.6497578573139431,1.1470887160805319,0.049,0.036,1
0.6497712599510621,0.38129188584894874,0.229,0.214,1
0.6498050938431159,-0.25759735665458594,0.117,0.143,1
0.6499091879578922,-0.17645549740595814,0.312,0.357,1
0.6500220222554358,-0.13488758286030178,0.546,0.661,1
0.6501896581248687,0.420511804732818,0.107,0.089,1
0.6503419950788952,-1.5667176968149161,0.039,0.054,1
0.6503962650240462,-0.6842590248740801,0.024,0.036,1
0.6503962650240462,-0.6308564084415598,0.024,0.036,1
0.6503962650240462,-0.632976515209843,0.024,0.036,1
0.6503962650240462,-0.48634482208861973,0.024,0.036,1
0.6503962650240462,-0.49674144201539683,0.024,0.036,1
0.6503962650240462,-0.6532652841555184,0.024,0.036,1
0.6503962650240462,-0.6144303544652701,0.024,0.036,1
0.6503962650240462,-0.6784823261494739,0.024,0.036,1
0.6503962650240462,-0.5594298149414199,0.024,0.036,1
0.6503962650240462,-0.3663072596656676,0.024,0.036,1
0.6503962650240462,-0.6735586457418674,0.024,0.036,1
0.6503962650240462,-0.5574846683153969,0.024,0.036,1
0.6503962650240462,-0.7726033599283966,0.024,0.036,1
0.6504713298781588,-0.12364903174898023,0.054,0.071,1
0.6504713298781588,-0.19682218714362332,0.054,0.071,1
0.6504713298781588,0.20951768549333494,0.054,0.071,1
0.6507899511988308,0.2737442554740441,0.41,0.393,1
0.6509519556765853,-0.46842271699509186,0.073,0.054,1
0.6512018580855568,-0.6862496479746104,0.21,0.232,1
0.6516843261464547,0.48159746193910585,0.259,0.25,1
0.6524285645301848,0.2679490431314933,0.41,0.429,1
0.6529126561425924,0.436505337151351,0.107,0.089,1
0.6529677595042482,-0.12265646726923984,0.029,0.018,1
0.6529677595042482,-0.10752179488065128,0.029,0.018,1
